closed 12
0.034000000000006025 9.536500000000004 0.15
-2.1089999999999947 3.887500000000003 0.15
-9.138000000000005 2.9224999999999994 0.15
-4.4410000000000025 -1.1854999999999905 0.15
-5.647999999999996 -7.867499999999993 0.15
0.025000000000005684 -4.707499999999996 0.15
5.698999999999998 -7.867499999999993 0.15
4.491 -1.1854999999999905 0.15
9.350999999999999 3.0645000000000095 0.15
8.442999999999998 4.979500000000002 0.15
2.171999999999997 4.566500000000005 0.15
0.034000000000006025 9.536500000000004 0.15
closed 12
-1.8910000000000053 3.6155000000000115 0.15
-8.444000000000003 2.714500000000001 0.15
-4.114999999999995 -1.0715000000000003 0.15
-5.239999999999995 -7.29549999999999 0.15
0.025000000000005684 -4.363500000000002 0.15
5.290000000000006 -7.29549999999999 0.15
4.165000000000006 -1.0715000000000003 0.15
8.982 3.140500000000003 0.15
8.259 4.665500000000009 0.15
1.980000000000004 4.252499999999998 0.15
0.05200000000000671 8.736500000000007 0.15
-1.8910000000000053 3.6155000000000115 0.15
closed 12
-1.6740000000000066 3.342500000000001 0.15
-7.751000000000005 2.5075000000000074 0.15
-3.7900000000000063 -0.957499999999996 0.15
-4.831999999999994 -6.725499999999997 0.15
0.025000000000005684 -4.020499999999998 0.15
4.882000000000005 -6.725499999999997 0.15
3.8400000000000034 -0.957499999999996 0.15
8.614000000000004 3.2165000000000106 0.15
8.075000000000003 4.353500000000011 0.15
1.7879999999999967 3.9395000000000095 0.15
0.06900000000000261 7.936500000000009 0.15
-1.6740000000000066 3.342500000000001 0.15
closed 12
-1.4569999999999936 3.069500000000005 0.15
-7.058000000000007 2.3004999999999995 0.15
-3.4650000000000034 -0.8434999999999917 0.15
-4.424000000000007 -6.155499999999989 0.15
0.025000000000005684 -3.677499999999995 0.15
4.474000000000004 -6.155499999999989 0.15
3.5150000000000006 -0.8434999999999917 0.15
8.245999999999995 3.292500000000004 0.15
7.891000000000005 4.041499999999999 0.15
1.5960000000000036 3.626500000000007 0.15
0.08599999999999852 7.136499999999998 0.15
-1.4569999999999936 3.069500000000005 0.15
closed 12
-1.2399999999999949 2.796500000000009 0.15
-6.364999999999995 2.093500000000006 0.15
-3.1400000000000006 -0.7295000000000016 0.15
-4.016000000000005 -5.585499999999996 0.15
0.025000000000005684 -3.3344999999999914 0.15
4.0660000000000025 -5.585499999999996 0.15
3.1899999999999977 -0.7295000000000016 0.15
7.878 3.369500000000002 0.15
7.706999999999994 3.7295000000000016 0.15
1.4039999999999964 3.3135000000000048 0.15
0.10299999999999443 6.336500000000001 0.15
-1.2399999999999949 2.796500000000009 0.15
closed 11
-1.0229999999999961 2.5234999999999985 0.15
-5.671999999999997 1.8855000000000075 0.15
-2.8149999999999977 -0.6154999999999973 0.15
-3.6089999999999947 -5.015499999999989 0.15
0.025000000000005684 -2.991500000000002 0.15
3.659000000000006 -5.015499999999989 0.15
2.864999999999995 -0.6154999999999973 0.15
7.472999999999999 3.413499999999999 0.15
1.2120000000000033 3.0005000000000024 0.15
0.12000000000000455 5.5375000000000085 0.15
-1.0229999999999961 2.5234999999999985 0.15
closed 11
-0.8059999999999974 2.2505000000000024 0.15
-4.978999999999999 1.677500000000009 0.15
-2.489999999999995 -0.501499999999993 0.15
-3.201999999999998 -4.445499999999996 0.15
0.025000000000005684 -2.6484999999999985 0.15
3.2519999999999953 -4.445499999999996 0.15
2.5400000000000063 -0.501499999999993 0.15
6.608999999999995 3.0564999999999998 0.15
1.019999999999996 2.6875 0.15
0.13700000000000045 4.736500000000007 0.15
-0.8059999999999974 2.2505000000000024 0.15
closed 11
-0.5889999999999986 1.9775000000000063 0.15
-4.286000000000001 1.4705000000000013 0.15
-2.1650000000000063 -0.38749999999998863 0.15
-2.7950000000000017 -3.875499999999988 0.15
0.025000000000005684 -2.305499999999995 0.15
2.844999999999999 -3.875499999999988 0.15
2.2150000000000034 -0.38749999999998863 0.15
5.7450000000000045 2.6995000000000005 0.15
0.828000000000003 2.374500000000012 0.15
0.15399999999999636 3.9375 0.15
-0.5889999999999986 1.9775000000000063 0.15
closed 11
-0.3719999999999999 1.7045000000000101 0.15
-3.5930000000000035 1.2625000000000028 0.15
-1.8400000000000034 -0.2734999999999985 0.15
-2.3870000000000005 -3.305499999999995 0.15
0.025000000000005684 -1.9624999999999915 0.15
2.4369999999999976 -3.305499999999995 0.15
1.8900000000000006 -0.2734999999999985 0.15
4.881 2.342500000000001 0.15
0.6359999999999957 2.0615000000000094 0.15
0.17199999999999704 3.1385000000000076 0.15
-0.3719999999999999 1.7045000000000101 0.15
closed 11
-0.15500000000000114 1.4314999999999998 0.15
-2.9000000000000057 1.0545000000000044 0.15
-1.5150000000000006 -0.1594999999999942 0.15
-1.980000000000004 -2.735500000000002 0.15
0.025000000000005684 -1.6195000000000022 0.15
2.030000000000001 -2.735500000000002 0.15
1.5649999999999977 -0.1594999999999942 0.15
4.016000000000005 1.9845000000000113 0.15
0.4440000000000026 1.748500000000007 0.15
0.18899999999999295 2.339500000000001 0.15
-0.15500000000000114 1.4314999999999998 0.15
closed 11
0.06199999999999761 1.1585000000000036 0.15
-2.2079999999999984 0.846500000000006 0.15
-1.1899999999999977 -0.04549999999998988 0.15
-1.5729999999999933 -2.1654999999999944 0.15
0.025000000000005684 -1.2764999999999986 0.15
1.6230000000000047 -2.1654999999999944 0.15
1.2399999999999949 -0.04549999999998988 0.15
3.1509999999999962 1.6274999999999977 0.15
0.25199999999999534 1.4355000000000047 0.15
0.20699999999999363 1.5405000000000086 0.15
0.06199999999999761 1.1585000000000036 0.15
closed 10
0.27899999999999636 0.8855000000000075 0.15
-1.5160000000000053 0.6385000000000076 0.15
-0.8649999999999949 0.06850000000000023 0.15
-1.1659999999999968 -1.5955000000000013 0.15
0.025000000000005684 -0.9334999999999951 0.15
1.215999999999994 -1.5955000000000013 0.15
0.9150000000000063 0.06850000000000023 0.15
2.287000000000006 1.2695000000000078 0.15
0.37699999999999534 1.143500000000003 0.15
0.27899999999999636 0.8855000000000075 0.15
closed 10
0.5900000000000034 0.18250000000000455 0.15
1.4230000000000018 0.9125000000000085 0.15
0.5889999999999986 0.8575000000000017 0.15
0.4959999999999951 0.6125000000000114 0.15
-0.8239999999999981 0.4314999999999998 0.15
-0.5400000000000063 0.18250000000000455 0.15
-0.7579999999999956 -1.0254999999999939 0.15
0.025000000000005684 -0.5904999999999916 0.15
0.8080000000000069 -1.0254999999999939 0.15
0.5900000000000034 0.18250000000000455 0.15
closed 6
0.2680000000000007 0.2785000000000082 0.15
-0.23099999999999454 0.21050000000001035 0.15
-0.3509999999999991 -0.45649999999999125 0.15
0.025000000000005684 -0.24750000000000227 0.15
0.40099999999999625 -0.45649999999999125 0.15
0.2680000000000007 0.2785000000000082 0.15
